index,product_id,product_name,brand_name,swatch_group,amount_a,unit_a,price,internal_product_id,rating,product_reviews,n_loves,lvl_0_cat,lvl_1_cat,lvl_2_cat,sku,amount_b,unit_b,product_multiplier,amount_adj,unit_price,prod_size_rank
5410,482699,Conseal the Deal Lightweight Concealer,LAWLESS,standard size,0.17,oz,35.5,1,4.4856,208.0,25600.0,Makeup,Face,Concealer,"['2511533' '2511525' '2511517' '2511509' '2511483' '2511491' '2511475'
 '2511459' '2511467' '2511442' '2511434' '2511426' '2511418' '2511400'
 '2511392' '2511384' '2511376' '2511368' '2511350' '2511343']",5.0,ml,1.0,0.17,208.8235294117647,787.0
5411,482706,Driftwood & Chamomile Misting Diffuser Oil,NEST New York,standard size,0.5,oz,42.0,1,5.0,2.0,825.0,Fragrance,Candles & Home Scents,Diffusers,['2583698'],15.0,ml,1.0,0.5,84.0,2242.0
5412,482713,Bridgerton Skintillating Diamond Body Shimmer Powder,PAT McGRATH LABS,standard size,0.7,oz,63.0,1,4.0,8.0,5400.0,Makeup,Face,Highlighter,['2569416'],20.0,g,1.0,0.7,90.0,2418.0
5413,482716,Missing Person Eau de Parfum,PHLUR,mini size,0.32,oz,34.0,1,3.4334,616.0,39800.0,Fragrance,Women,Perfume,['2568368'],9.5,ml,1.0,0.32,106.25,1381.0
5414,482716,Missing Person Eau de Parfum,PHLUR,standard size,1.7,oz,125.0,1,3.4334,616.0,39800.0,Fragrance,Women,Perfume,['2568350'],50.0,ml,1.0,1.7,73.52941176470588,4201.0
5415,482717,Missing Person Eau de Parfum Travel Spray,PHLUR,mini size,0.32,oz,34.0,1,3.4334,616.0,35700.0,Fragrance,Women,Rollerballs & Travel Size,['2568368'],9.5,ml,1.0,0.32,106.25,1382.0
5416,482718,Phloria Eau de Parfum,PHLUR,mini size,0.32,oz,34.0,1,4.121599999999999,74.0,3400.0,Fragrance,Women,Perfume,['2568400'],9.5,ml,1.0,0.32,106.25,1383.0
5417,482718,Phloria Eau de Parfum,PHLUR,standard size,1.7,oz,125.0,1,4.121599999999999,74.0,3400.0,Fragrance,Women,Perfume,['2568392'],50.0,ml,1.0,1.7,73.52941176470588,4202.0
5418,482719,Phloria Eau de Parfum Travel Spray,PHLUR,mini size,0.32,oz,34.0,1,4.121599999999999,74.0,2500.0,Fragrance,Women,Rollerballs & Travel Size,['2568400'],9.5,ml,1.0,0.32,106.25,1384.0
5419,482720,Lost Cause Eau de Parfum,PHLUR,mini size,0.32,oz,34.0,1,4.125,56.0,5300.0,Fragrance,Women,Perfume,['2568426'],9.5,ml,1.0,0.32,106.25,1385.0
5420,482720,Lost Cause Eau de Parfum,PHLUR,standard size,1.7,oz,125.0,1,4.125,56.0,5300.0,Fragrance,Women,Perfume,['2568418'],50.0,ml,1.0,1.7,73.52941176470588,4203.0
5421,482721,Lost Cause Eau de Parfum Travel Spray,PHLUR,mini size,0.32,oz,34.0,1,4.125,56.0,3400.0,Fragrance,Women,Rollerballs & Travel Size,['2568426'],9.5,ml,1.0,0.32,106.25,1386.0
5422,482724,Apricot Privée Eau de Parfum,PHLUR,mini size,0.32,oz,34.0,1,3.3786,103.0,9600.0,Fragrance,Women,Perfume,['2568467'],9.5,ml,1.0,0.32,106.25,1387.0
5423,482724,Apricot Privée Eau de Parfum,PHLUR,standard size,1.7,oz,125.0,1,3.3786,103.0,9600.0,Fragrance,Women,Perfume,['2568459'],50.0,ml,1.0,1.7,73.52941176470588,4204.0
5424,482725,Apricot Privée Eau de Parfum Travel Spray,PHLUR,mini size,0.32,oz,34.0,1,3.3786,103.0,6800.0,Fragrance,Women,Rollerballs & Travel Size,['2568467'],9.5,ml,1.0,0.32,106.25,1388.0
5425,482726,Not Your Baby Eau de Parfum,PHLUR,mini size,0.32,oz,34.0,1,3.6197,142.0,11500.0,Fragrance,Women,Perfume,['2568384'],9.5,ml,1.0,0.32,106.25,1389.0
5426,482726,Not Your Baby Eau de Parfum,PHLUR,standard size,1.7,oz,125.0,1,3.6197,142.0,11500.0,Fragrance,Women,Perfume,['2568376'],50.0,ml,1.0,1.7,73.52941176470588,4205.0
5427,482727,Not Your Baby Eau de Parfum Travel Spray,PHLUR,mini size,0.32,oz,34.0,1,3.6197,142.0,7900.0,Fragrance,Women,Rollerballs & Travel Size,['2568384'],9.5,ml,1.0,0.32,106.25,1390.0
5428,482728,Positive Light Tinted Moisturizer,Rare Beauty by Selena Gomez,standard size,1.0,oz,41.0,1,4.021,238.0,61800.0,Makeup,Face,Tinted Moisturizer,"['2557189' '2557288' '2557387' '2557122' '2557320' '2557221' '2557023'
 '2557262' '2557163' '2557361' '2557064' '2557460' '2557080' '2557429'
 '2557445' '2557148' '2557247' '2557346' '2557049' '2557205' '2557007'
 '2557304' '2557403' '2557106']",30.0,ml,1.0,1.0,41.0,3049.0
5429,482730,Satin Lip Color Refillable Hydrating Lipstick,ROSE INC,refill size,0.14,oz,24.5,1,4.6796,412.0,29700.0,Makeup,Lip,Lipstick,"['2569275' '2569283' '2569267' '2569218' '2569291' '2569226' '2569242'
 '2569259' '2569234' '2569309']",4.0,g,1.0,0.14,174.99999999999997,651.0
5430,482730,Satin Lip Color Refillable Hydrating Lipstick,ROSE INC,standard size,0.14,oz,38.0,1,4.6796,412.0,29700.0,Makeup,Lip,Lipstick,"['2529360' '2569200' '2529329' '2529352' '2529295' '2569192' '2529345'
 '2529311' '2529337' '2529303']",4.0,g,1.0,0.14,271.4285714285714,652.0
5431,482734,Protective Hair Oil with Moringa Oil,SEPHORA COLLECTION,standard size,1.69,oz,20.0,1,4.200000000000001,20.0,9000.0,Hair,Hair Styling & Treatments,Hair Oil,['2396885'],50.0,ml,1.0,1.69,11.834319526627219,3570.0
5432,482743,Photo Finish Revitalize 8-in-1 Primer Essence,Smashbox,mini size,1.0,oz,23.0,1,4.3406,461.0,1400.0,Makeup,Face,Face Primer,['2569887'],30.0,ml,1.0,1.0,23.0,3050.0
5433,482743,Photo Finish Revitalize 8-in-1 Primer Essence,Smashbox,standard size,2.5,oz,42.0,1,4.3406,461.0,1400.0,Makeup,Face,Face Primer,['2569879'],75.0,ml,1.0,2.5,16.8,4771.0
5434,482744,Mini Photo Finish Revitalize 8-in-1 Primer Essence,Smashbox,mini size,1.0,oz,23.0,1,4.3406,461.0,2300.0,Makeup,Face,Face Primer,['2569887'],30.0,ml,1.0,1.0,23.0,3051.0
5435,482745,Mini Brazilian Crush Cheirosa ’68 Beija Flor™ Hair & Body Fragrance Mist,Sol de Janeiro,mini size,3.04,oz,32.5,1,4.1301000000000005,684.0,207200.0,Mini Size,Fragrance,,['2569747'],90.0,ml,1.0,3.04,10.69078947368421,4974.0
5436,482748,Cheek Stain,tarte,standard size,0.5,oz,41.0,1,4.0,58.0,18900.0,Makeup,Cheek,Blush,['2518314' '2518306' '2518322'],14.2,g,1.0,0.5,82.0,2243.0
5437,482750,Maracuja Juicy Lip Plump,tarte,standard size,0.095,oz,33.0,1,3.8117000000000005,531.0,311900.0,Makeup,Lip,Lip Plumper,"['2570489' '2570471' '2570463' '2570455' '2570448' '2570430' '2570422'
 '2570414']",2.7,g,1.0,0.095,347.36842105263156,342.0
5438,482758,All Nighter Vitamin C Hydrating Setting Spray,Urban Decay,standard size,4.0,oz,48.5,1,4.6311,2400.0,36000.0,Makeup,Face,Setting Spray & Powder,['2562585'],118.0,ml,1.0,4.0,12.125,5612.0
5439,482759,Uomo Born in Roma Coral Fantasy Eau de Toilette,Valentino,standard size,1.7,oz,120.0,1,4.6987,634.0,8900.0,Fragrance,Men,Cologne,['2543726'],50.0,ml,1.0,1.7,70.58823529411765,4206.0
5440,483058,GOOPGLOW Flower Acids Resurfacing Toner,goop,standard size,4.0,oz,60.0,1,4.7778,9.0,2200.0,Skincare,Cleansers,Toners,['2536050'],120.0,ml,1.0,4.0,15.0,5613.0
5441,483060,Lip Comfort Hydrating Oil,Clarins,standard size,0.2,oz,36.0,1,4.1056,284.0,148500.0,Skincare,Lip Balms & Treatments,,"['2562932' '2562940' '2562957' '2583938' '2583946' '2583953' '2583961'
 '2583979']",7.0,ml,1.0,0.2,180.0,881.0
5442,483070,Ultrasonic Diffuser Oil,VOLUSPA,standard size,0.5,oz,34.0,1,4.791,67.0,5900.0,Fragrance,Candles & Home Scents,Diffusers,['2562544' '2562577' '2645646'],15.0,ml,1.0,0.5,68.0,2244.0
5443,483076,C.E.O. Afterglow Brightening Vitamin C Moisturizer,Sunday Riley,mini size,0.5,oz,29.0,1,4.6123,748.0,4400.0,Skincare,Moisturizers,Moisturizers,['2626893'],15.0,ml,1.0,0.5,58.0,2245.0
5444,483076,C.E.O. Afterglow Brightening Vitamin C Moisturizer,Sunday Riley,standard size,1.7,oz,86.0,1,4.6123,748.0,4400.0,Skincare,Moisturizers,Moisturizers,['2564235'],50.0,g,1.0,1.7,50.588235294117645,4207.0
5445,483077,Mini City Skin Age Defense Broad Spectrum SPF 50 | PA++++,Murad,mini size,0.6,oz,32.0,1,3.3332999999999995,9.0,3600.0,Mini Size,Skincare,,['2582617'],18.0,ml,1.0,0.6,53.333333333333336,2353.0
5446,483097,Invictus Platinum Eau de Parfum,Paco Rabanne,standard size,1.7,oz,124.0,1,4.6555,119.0,3400.0,Fragrance,Men,Cologne,['2545762'],50.0,ml,1.0,1.7,72.94117647058823,4208.0
5447,483097,Invictus Platinum Eau de Parfum,Paco Rabanne,standard size,3.4,oz,158.0,1,4.6555,119.0,3400.0,Fragrance,Men,Cologne,['2545754'],100.0,ml,1.0,3.4,46.470588235294116,5426.0
5449,483111,My Way Floral Eau de Parfum,Armani Beauty,standard size,1.0,oz,100.0,1,4.527799999999999,1100.0,4600.0,Fragrance,Women,Perfume,['2555183'],30.0,ml,1.0,1.0,100.0,3052.0
5450,483111,My Way Floral Eau de Parfum,Armani Beauty,standard size,1.7,oz,150.0,1,4.527799999999999,1100.0,4600.0,Fragrance,Women,Perfume,['2556058'],50.0,ml,1.0,1.7,88.23529411764706,4209.0
5448,483111,My Way Floral Eau de Parfum,Armani Beauty,refill size,5.0,oz,220.0,1,4.527799999999999,1100.0,4600.0,Fragrance,Women,Perfume,['2551083'],150.0,ml,1.0,5.0,44.0,5888.0
5451,483113,No. 9 Bond Protector Nourishing Hair Serum,Olaplex,standard size,3.0,oz,41.0,1,4.1122,98.0,17700.0,Hair,Hair Styling & Treatments,Scalp Treatments,['2575314'],90.0,ml,1.0,3.0,13.666666666666666,4948.0
5452,483124,Lip Gloss,REFY,standard size,0.44,oz,27.0,1,4.357800000000001,109.0,64400.00000000001,Makeup,Lip,Lip Gloss,['2554772'],13.0,ml,1.0,0.44,61.36363636363637,1969.0
5453,483136,Targeted Anti-Aging Bakuchiol Serum,SEPHORA COLLECTION,standard size,1.0,oz,27.0,1,4.4889,225.0,14100.0,Skincare,Treatments,Face Serums,['2495653'],30.0,ml,1.0,1.0,27.0,3053.0
5454,483137,Targeted Dark Spots Serum with Enzymes,SEPHORA COLLECTION,standard size,1.0,oz,27.0,1,4.563400000000001,339.0,17400.0,Skincare,Treatments,Face Serums,['2495620'],30.0,ml,1.0,1.0,27.0,3054.0
5455,483138,Targeted Pores Serum with BHA + PHA,SEPHORA COLLECTION,standard size,1.0,oz,27.0,1,4.661999999999999,358.0,17000.0,Skincare,Treatments,Facial Peels,['2495638'],30.0,ml,1.0,1.0,27.0,3055.0
5456,483141,The Quench Eye Reviving Quadralipid Eye Balm,BeautyBio,standard size,5.0,oz,134.0,1,3.5714,7.0,1800.0,Skincare,Eye Care,Eye Creams & Treatments,['2582427'],14.0,g,1.0,5.0,26.8,5889.0
5457,483146,Ultra Glow Toner with Vitamins C + E,SEPHORA COLLECTION,standard size,6.76,oz,19.0,1,4.5556,117.0,18600.0,Skincare,Moisturizers,Mists & Essences,['2495562'],200.0,ml,1.0,6.76,2.8106508875739644,6307.0
5458,483148,Urban Environment Oil-Free Sunscreen SPF 42,Shiseido,standard size,1.0,oz,47.5,1,2.7941,34.0,3200.0,Skincare,Sunscreen,Face Sunscreen,['2577518'],30.0,ml,1.0,1.0,47.5,3056.0
5459,483148,Urban Environment Oil-Free Sunscreen SPF 42,Shiseido,standard size,1.7,oz,68.0,1,2.7941,34.0,3200.0,Skincare,Sunscreen,Face Sunscreen,['2603728'],50.0,ml,1.0,1.7,40.0,4210.0
5460,483156,Brazilian Crush Cheirosa ’68 Beija Flor™ Hair & Body Fragrance Mist,Sol de Janeiro,mini size,3.04,oz,32.5,1,4.289,699.0,182300.0,Fragrance,Women,Body Mist & Hair Mist,['2569747'],90.0,ml,1.0,3.04,10.69078947368421,4975.0
5461,483156,Brazilian Crush Cheirosa ’68 Beija Flor™ Hair & Body Fragrance Mist,Sol de Janeiro,standard size,8.01,oz,51.5,1,4.289,699.0,182300.0,Fragrance,Women,Body Mist & Hair Mist,['2577443'],240.0,ml,1.0,8.01,6.429463171036205,6546.0
5462,483438,Leaf Me Be Candle,FORVR Mood,standard size,10.0,oz,36.75,1,3.5,4.0,1100.0,Fragrance,Candles & Home Scents,Candles,['2552610'],283.0,g,1.0,10.0,3.675,6843.0
5463,483439,Sweet Wave Candle,FORVR Mood,standard size,10.0,oz,36.75,1,2.1667000000000005,6.0,999.0,Fragrance,Candles & Home Scents,Candles,['2552602'],283.0,g,1.0,10.0,3.675,6844.0
5464,483440,Sun Kiss & Tell Candle,FORVR Mood,standard size,10.0,oz,36.75,1,3.7142999999999997,7.0,2000.0,Fragrance,Candles & Home Scents,Candles,['2552628'],283.0,g,1.0,10.0,3.675,6845.0
5465,483441,Thirst Trapping Candle,FORVR Mood,standard size,10.0,oz,36.75,1,4.222200000000001,9.0,2300.0,Fragrance,Candles & Home Scents,Candles,['2552636'],283.0,g,1.0,10.0,3.675,6846.0
5466,483450,KissKiss Bee Glow Lipstick Balm,GUERLAIN,standard size,0.11,oz,54.0,1,4.027800000000001,36.0,17600.0,Makeup,Lip,Lip Balms & Treatments,['2678274'],3.2,g,1.0,0.11,490.90909090909093,467.0
5467,483468,Mini Long-Wear Cream Eyeshadow Stick,Bobbi Brown,mini size,0.03,oz,22.0,1,,,1700.0,Mini Size,Makeup,,['2579571'],0.85,g,1.0,0.03,733.3333333333334,131.0
5468,483470,Mini Forget The Filler Lip Plumper Line Smoothing Gloss,LAWLESS,mini size,0.05,oz,20.5,1,3.0851,47.0,31300.0,Mini Size,Makeup,,['2555092'],1.7,ml,1.0,0.05,410.0,238.0
5469,483472,Studio Radiance Moisturizing + Illuminating Silky Primer,MAC Cosmetics,standard size,1.0,oz,46.0,1,4.7778,9.0,2500.0,Makeup,Face,Face Primer,['2556355'],30.0,ml,1.0,1.0,46.0,3057.0
5470,483473,Aqua Resist Graphic Pen 24HR Waterproof Intense Eyeliner,MAKE UP FOR EVER,standard size,0.01,oz,32.5,1,4.2215,289.0,6000.0,Makeup,Eye,Eyeliner,['2553170'],0.52,ml,1.0,0.01,3250.0,73.0
5471,483474,Aqua Resist Color Ink 24HR Waterproof  Liquid Eyeliner,MAKE UP FOR EVER,standard size,0.07,oz,35.0,1,3.7248,218.0,20600.0,Makeup,Eye,Eyeliner,"['2552347' '2552370' '2552339' '2552354' '2552362' '2552396' '2552388'
 '2552404']",2.0,ml,1.0,0.07,499.99999999999994,272.0
5472,483483,Bridgerton Skin Fetish: Sublime Skin Highlighter,PAT McGRATH LABS,standard size,0.42,oz,80.0,1,5.0,5.0,4000.0,Makeup,Face,Highlighter,['2567964'],12.0,g,1.0,0.42,190.47619047619048,1958.0
5473,483492,Self Tan Luxe Whipped Creme Mousse,St. Tropez,standard size,6.7,oz,59.0,1,4.1818,11.0,1300.0,Bath & Body,Self Tanners,For Body,['2581239'],200.0,ml,1.0,6.7,8.805970149253731,6263.0
5474,483498,Soleil Brulant Shimmering Body Oil,TOM FORD,standard size,3.4,oz,130.0,1,4.0,2.0,999.0,Bath & Body,Body Moisturizers,Body Lotions & Body Oils,['2559656'],100.0,ml,1.0,3.4,38.23529411764706,5427.0
5475,483508,"Hydrating Scalp Serum for Healthy, Fuller Looking Hair",OUAI,standard size,2.0,oz,66.0,1,4.1684,570.0,67600.0,Hair,Hair Styling & Treatments,Hair Styling Products,['2537421'],60.0,ml,1.0,2.0,33.0,4565.0
5476,483650,Squalane + Enzyme Sugar Body Scrub,Biossance,standard size,6.76,oz,36.0,1,3.8846,26.0,11300.0,Bath & Body,Bath & Shower,Scrub & Exfoliants,['2536456'],200.0,ml,1.0,6.76,5.325443786982249,6308.0
5477,483654,Dior Addict Lip Tint,Dior,standard size,0.2,oz,50.0,1,3.7679,112.0,85000.0,Makeup,Lip,Lip Stain,['2571420' '2571438' '2571412' '2571446'],6.0,ml,1.0,0.2,250.0,882.0
5478,483662,Phantom Volumizing Glossy Lip Balm,Hourglass,standard size,0.05,oz,49.0,1,4.3439,285.0,189800.0,Makeup,Lip,Lip Balms & Treatments,['2690824' '2690832' '2690840' '2690816'],1.7,g,1.0,0.05,980.0,239.0
5479,483664,Midnight  Recovery Omega-Rich Cloud Cream,Kiehl's Since 1851,standard size,1.7,oz,73.0,1,4.5017,303.0,13700.0,Skincare,Moisturizers,Moisturizers,['2532414'],50.0,ml,1.0,1.7,42.94117647058824,4211.0
5480,483668,Translucent Pure Setting Spray 16HR,Laura Mercier,mini size,1.0,oz,25.0,1,3.4247,584.0,6600.0,Makeup,Face,Setting Spray & Powder,['2551653'],30.0,ml,1.0,1.0,25.0,3058.0
5481,483668,Translucent Pure Setting Spray 16HR,Laura Mercier,standard size,3.38,oz,49.0,1,3.4247,584.0,6600.0,Makeup,Face,Setting Spray & Powder,['2551646'],100.0,ml,1.0,3.38,14.497041420118343,5147.0
5482,483669,Mini Translucent Pure Setting Spray 16HR,Laura Mercier,mini size,1.0,oz,25.0,1,1.7187999999999999,32.0,4100.0,Makeup,Face,Setting Spray & Powder,['2551653'],30.0,ml,1.0,1.0,25.0,3059.0
5483,483670,Mini The One & Done Volumizing Mascara,LAWLESS,mini size,0.22,oz,20.5,1,2.5556,9.0,4000.0,Mini Size,Makeup,,['2555100'],6.5,ml,1.0,0.22,93.18181818181819,964.0
5484,483674,Pore Eclipse Mattifying + Blurring Makeup Primer,MILK MAKEUP,mini size,0.68,oz,26.0,1,4.5307,750.0,53400.0,Makeup,Face,Face Primer,['2572865'],20.0,ml,1.0,0.68,38.23529411764706,2396.0
5485,483674,Pore Eclipse Mattifying + Blurring Makeup Primer,MILK MAKEUP,standard size,1.35,oz,49.0,1,4.5307,750.0,53400.0,Makeup,Face,Face Primer,['2572857'],40.0,ml,1.0,1.35,36.29629629629629,3323.0
5486,483675,Mini Pore Eclipse Mattifying + Blurring Makeup Primer,MILK MAKEUP,mini size,0.68,oz,26.0,1,4.380599999999999,1100.0,67500.0,Makeup,Face,Face Primer,['2572865'],20.0,ml,1.0,0.68,38.23529411764706,2397.0
5487,483676,Himalayan Salt & Rosewater Candle,NEST New York,mini size,2.0,oz,28.0,1,4.9841,63.0,2700.0,Fragrance,Candles & Home Scents,Candles,['2532018'],70.0,g,1.0,2.0,14.0,4566.0
5488,483676,Himalayan Salt & Rosewater Candle,NEST New York,standard size,8.1,oz,64.0,1,4.9841,63.0,2700.0,Fragrance,Candles & Home Scents,Candles,['2528313'],230.0,g,1.0,8.1,7.901234567901235,6560.0
5489,483676,Himalayan Salt & Rosewater Candle,NEST New York,standard size,21.2,oz,106.0,1,4.9841,63.0,2700.0,Fragrance,Candles & Home Scents,Candles,['2532026'],600.0,g,1.0,21.2,5.0,7053.0
5490,483677,Mini Himalayan Salt & Rosewater Candle,NEST New York,mini size,2.0,oz,28.0,1,5.0,2.0,2700.0,Fragrance,Candles & Home Scents,Candles,['2532018'],70.0,g,1.0,2.0,14.0,4567.0
5491,483678,Himalayan Salt & Rosewater Diffuser,NEST New York,standard size,5.9,oz,80.0,1,3.6667,3.0,2200.0,Fragrance,Candles & Home Scents,Diffusers,['2528321'],175.0,ml,1.0,5.9,13.559322033898304,6081.0
5492,483679,Truth Barrier Booster Orange Ferment Vitamin C Essence,OLEHENRIKSEN,standard size,4.0,oz,65.0,1,4.791,622.0,32000.0,Skincare,Moisturizers,Mists & Essences,['2536035'],120.0,ml,1.0,4.0,16.25,5614.0
5493,483685,Hydrabeam Brightening + Hydrating Creamy Under Eye Concealer,Saie,standard size,0.2,oz,34.0,1,4.135999999999999,713.0,76100.0,Makeup,Eye,Under-Eye Concealer,"['2638112' '2578953' '2638104' '2578946' '2578938' '2638096' '2578920'
 '2578912' '2638088' '2578904' '2511616' '2638120' '2578896' '2511608'
 '2658110']",6.0,ml,1.0,0.2,170.0,883.0
5494,483689,Honeysuckle Dream Eau de Parfum,SKYLAR,mini size,0.33,oz,39.0,1,4.3439,253.0,5500.0,Fragrance,Women,Perfume,['2553014'],10.0,ml,1.0,0.33,118.18181818181817,1560.0
5495,483689,Honeysuckle Dream Eau de Parfum,SKYLAR,standard size,1.7,oz,119.0,1,4.3439,253.0,5500.0,Fragrance,Women,Perfume,['2553022'],50.0,ml,1.0,1.7,70.0,4212.0
5496,483690,Honeysuckle Dream Eau de Parfum Travel Spray,SKYLAR,mini size,0.33,oz,39.0,1,4.3439,253.0,7300.0,Fragrance,Women,Rollerballs & Travel Size,['2553014'],10.0,ml,1.0,0.33,118.18181818181817,1561.0
5497,483691,Gradual Tan Classic Daily Youth Boosting Cream,St. Tropez,standard size,1.6,oz,38.0,1,4.0,4.0,2200.0,Skincare,Self Tanners,For Body,['2566651'],50.0,ml,1.0,1.6,23.75,3478.0
5498,483692,Essential Comfort Firming Cream,Sulwhasoo,mini size,0.5,oz,37.0,1,4.4924,262.0,3700.0,Skincare,Moisturizers,Moisturizers,['2535524'],15.0,ml,1.0,0.5,74.0,2246.0
5499,483692,Essential Comfort Firming Cream,Sulwhasoo,standard size,2.5,oz,157.0,1,4.4924,262.0,3700.0,Skincare,Moisturizers,Moisturizers,['2535508'],75.0,ml,1.0,2.5,62.8,4772.0
5500,483694,Essential Comfort Balancing Water,Sulwhasoo,standard size,5.0,oz,89.0,1,4.5,8.0,5500.0,Skincare,Moisturizers,Mists & Essences,['2535516'],150.0,ml,1.0,5.0,17.8,5890.0
5501,483702,Soleil Lip Blush,TOM FORD,standard size,0.1,oz,80.0,1,3.5,6.0,1900.0,Makeup,Cheek,Blush,['2573418'],3.0,g,1.0,0.1,800.0,411.0
5502,483708,Mini Essential Comfort Firming Cream,Sulwhasoo,mini size,0.5,oz,37.0,1,4.4924,262.0,4400.0,Skincare,Moisturizers,Moisturizers,['2535524'],15.0,ml,1.0,0.5,74.0,2247.0
5503,484022,Renewing Exfoliating Scalp Scrub-to-Foam,ALTERNA Haircare,standard size,6.0,oz,48.0,1,4.8636,66.0,2000.0,Hair,Hair Styling & Treatments,Scalp Treatments,['2538171'],177.0,ml,1.0,6.0,8.0,6121.0
5504,484025,Dream Routine Overnight Hydrating Hair Mask,amika,standard size,3.3,oz,44.0,1,4.49,649.0,85700.0,Hair,Hair Styling & Treatments,Hair Masks,['2527034'],100.0,ml,1.0,3.3,13.333333333333334,5110.0
5505,484032,BADgal BANG! Volumizing Waterproof Mascara,Benefit Cosmetics,standard size,0.3,oz,38.0,1,3.3939000000000004,66.0,8600.0,Makeup,Eye,Mascara,['2520294'],8.5,g,1.0,0.3,126.66666666666667,1320.0
5506,484033,Mini Squalane + Vitamin C Rose Firming Oil,Biossance,mini size,0.5,oz,52.0,1,4.0847,59.0,28300.0,Skincare,Moisturizers,Face Oils,['2536142'],15.0,ml,1.0,0.5,104.0,2248.0
5507,484039,Yummy Skin Blurring Balm Powder,Danessa Myricks Beauty,standard size,0.63,oz,49.0,1,3.7522,694.0,148700.0,Makeup,Face,Setting Spray & Powder,"['2576130' '2576148' '2576163' '2576155' '2694206' '2576171' '2576189'
 '2576197' '2587806' '2587814' '2694214' '2587822' '2587830' '2694222']",18.0,g,1.0,0.63,77.77777777777777,2358.0
5508,484041,Golden Body Firming & Brightening Serum- with Bakuchiol & Vitamin C,Evereden,standard size,3.4,oz,52.0,1,4.3252,163.0,1800.0,Bath & Body,Body Care,Bath & Body for Mom & Baby,['2568889'],100.0,ml,1.0,3.4,15.294117647058824,5428.0
5509,484045,Mini Prep Set Glow Hydrating Spray,Iconic London,mini size,1.0,oz,20.0,1,3.8333,36.0,27700.0,Makeup,Face,Setting Spray & Powder,['2579076'],30.0,ml,1.0,1.0,20.0,3060.0
5510,484046,Crystal Campion Cologne,Jo Malone London,standard size,1.0,oz,96.0,1,4.4,5.0,1500.0,Fragrance,Women,Perfume,['2554228'],30.0,ml,1.0,1.0,96.0,3061.0
5511,484047,Salty Amber cologne,Jo Malone London,standard size,1.0,oz,96.0,1,4.25,4.0,2400.0,Fragrance,Women,Perfume,['2554236'],30.0,ml,1.0,1.0,96.0,3062.0
5512,484048,Aqua Lemon Cologne,Jo Malone London,standard size,1.0,oz,96.0,1,3.2857,7.0,1900.0,Fragrance,Women,Perfume,['2554244'],30.0,ml,1.0,1.0,96.0,3063.0
5513,484049,Forest Moss Cologne,Jo Malone London,standard size,1.0,oz,96.0,1,3.299999999999999,10.0,2000.0,Fragrance,Women,Perfume,['2554251'],30.0,ml,1.0,1.0,96.0,3064.0
5514,484054,La Vie Est Belle Travel Spray,Lancôme,mini size,0.33,oz,42.0,1,4.5432,1200.0,15500.0,Fragrance,Women,Rollerballs & Travel Size,['2586253'],10.0,ml,1.0,0.33,127.27272727272727,1562.0
5515,484062,Gray Malin Ocean Mist & Sea Salt Candle,NEST New York,standard size,7.0,oz,64.0,1,3.0,1.0,732.0,Fragrance,Candles & Home Scents,Candles,['2563633'],200.0,g,1.0,7.0,9.142857142857142,6382.0
5516,484062,Gray Malin Ocean Mist & Sea Salt Candle,NEST New York,standard size,20.2,oz,100.0,1,3.0,1.0,732.0,Fragrance,Candles & Home Scents,Candles,['2563625'],573.0,g,1.0,20.2,4.9504950495049505,7047.0
5517,484067,Evercalm Barrier Support Face Oil,REN Clean Skincare,standard size,1.0,oz,79.0,1,4.8253,269.0,10300.0,Skincare,Moisturizers,Face Oils,['2555720'],30.0,ml,1.0,1.0,79.0,3065.0
5518,484082,Glossy Shampoo,Verb,standard size,12.0,oz,20.0,1,4.2282,149.0,2800.0,Hair,Shampoo & Conditioner,Shampoo,['2537611'],355.0,ml,1.0,12.0,1.6666666666666667,6906.0
5519,484082,Glossy Shampoo,Verb,value size,32.0,oz,48.0,1,4.2282,149.0,2800.0,Hair,Shampoo & Conditioner,Shampoo,['2537637'],946.0,ml,1.0,32.0,1.5,7098.0
5520,484083,Glossy Conditioner,Verb,standard size,12.0,oz,22.0,1,4.1172,145.0,2600.0,Hair,Shampoo & Conditioner,Conditioner,['2537629'],355.0,ml,1.0,12.0,1.8333333333333333,6907.0
5521,484083,Glossy Conditioner,Verb,value size,32.0,oz,54.0,1,4.1172,145.0,2600.0,Hair,Shampoo & Conditioner,Conditioner,['2537645'],946.0,ml,1.0,32.0,1.6875,7099.0
5522,484084,Glossy Shine Heat Protectant Spray,Verb,mini size,1.0,oz,11.0,1,4.5213,188.0,19200.0,Hair,Hair Styling & Treatments,Hair Primers,['2707982'],30.0,ml,1.0,1.0,11.0,3066.0
5523,484084,Glossy Shine Heat Protectant Spray,Verb,standard size,6.5,oz,22.0,1,4.5213,188.0,19200.0,Hair,Hair Styling & Treatments,Hair Primers,['2537652'],193.0,ml,1.0,6.5,3.3846153846153846,6153.0
5524,484086,Good Fortune Eau de Parfum,Viktor&Rolf,mini size,0.3,oz,43.0,1,4.3974,1500.0,17100.0,Fragrance,Women,Perfume,['2553303'],10.0,ml,1.0,0.3,143.33333333333334,1321.0
